spike_times,spike_clusters,cluster_group,aligned_spike_times
0,4,good,2643.3723512398888
0,0,good,2643.3770887454248
0,1,good,2643.3851318322118
0,3,good,2643.4111600548154
0,2,good,2643.4554740518556
0,4,good,2643.492388935067
0,2,good,2644.2581035960175
0,0,good,2644.2987290603264
0,4,good,2644.3236564350195
0,3,good,2644.3389996310943
0,1,good,2644.3401622689385
0,0,good,2644.3595408493984
0,0,good,2644.3736322400587
0,4,good,2644.3874569473405
0,4,good,2644.391453351324
0,1,good,2644.410694728845
0,2,good,2644.4111255387797
0,4,good,2644.433609766345
0,1,good,2644.4346905871266
0,0,good,2644.4460043661093
0,0,good,2644.4496800355505
0,2,good,2644.4506088708163
0,1,good,2644.4517445725824
0,2,good,2644.460671898296
0,2,good,2644.4624141564123
0,1,good,2644.4631054742053
0,2,good,2644.4635410509113
0,4,good,2644.469705182367
0,2,good,2644.470337412169
0,3,good,2644.477574316707
0,2,good,2644.487878428793
0,3,good,2644.496796127009
0,1,good,2644.5024544104904
0,4,good,2644.5026582154296
0,3,good,2644.50288264667
0,0,good,2644.507077889987
0,2,good,2644.513276118214
0,4,good,2644.518815481444
0,3,good,2644.520976545255
0,2,good,2644.5281913001236
0,2,good,2644.5291202731937
0,3,good,2644.5298156887307
0,0,good,2644.53072661586
0,3,good,2644.533189000077
0,0,good,2644.5334222280335
0,4,good,2644.545388808327
0,3,good,2644.5493444943377
0,1,good,2644.553727091179
0,2,good,2644.5554781150117
0,3,good,2644.5595547891044
0,0,good,2644.56217493793
0,4,good,2644.563658132932
0,1,good,2644.5639438379585
0,3,good,2644.5672766369203
0,4,good,2644.570750634473
0,4,good,2644.579825544849
0,4,good,2644.5805893062848
0,4,good,2644.5809311930348
0,1,good,2644.5847113777527
0,1,good,2644.5863689104
0,0,good,2644.5869756858688
0,4,good,2644.5893546966067
0,1,good,2644.590863596309
0,4,good,2644.5925855701603
0,4,good,2644.5940682900878
0,0,good,2644.5969429134284
0,4,good,2644.6020224561807
0,1,good,2644.6087047146802
0,1,good,2644.6104265913837
0,0,good,2644.611027889316
0,1,good,2644.611317610503
0,4,good,2644.616885316654
0,0,good,2644.619418057375
0,3,good,2644.6204263006402
0,3,good,2644.621680872572
0,4,good,2644.630819930559
0,3,good,2644.6415748633462
0,3,good,2644.64187537222
0,2,good,2644.6431696190534
0,4,good,2644.6462764785783
0,4,good,2644.652565950041
0,4,good,2644.685711794233
0,3,good,2644.695279669535
0,1,good,2644.7064666674387
0,2,good,2644.7096486239843
0,4,good,2644.710789127972
0,0,good,2644.7157382055043
0,1,good,2644.7349123755916
0,0,good,2644.740184252914
0,0,good,2644.761982364013
0,1,good,2644.763527060916
0,3,good,2644.7973137322456
0,2,good,2648.448102593984
0,0,good,2648.546891933967
0,3,good,2648.571119943992
0,1,good,2648.616081159167
0,3,good,2648.618071280364
0,3,good,2648.6347508816575
0,0,good,2648.645813797954
0,3,good,2648.64583240563
0,1,good,2648.6503615567945
0,4,good,2648.650742663084
0,3,good,2648.6592613685816
0,0,good,2648.6713584118825
0,2,good,2648.6778566801063
0,4,good,2648.6967259894586
0,3,good,2648.723286104666
0,2,good,2648.729524298961
0,3,good,2648.731306304644
0,1,good,2648.742580938723
0,2,good,2648.75019269975
0,1,good,2648.7545393261994
0,3,good,2648.7579183828548
0,2,good,2648.761394669957
0,2,good,2648.761958306877
0,2,good,2648.7639281201746
0,1,good,2648.7650507895314
0,3,good,2648.7664916233884
0,2,good,2648.7673657318655
0,0,good,2648.779166258885
0,0,good,2648.7794928944013
0,4,good,2648.780911178335
0,2,good,2648.7818913066103
0,3,good,2648.8005654807685
0,1,good,2648.801972174288
0,4,good,2648.803641536406
0,2,good,2648.8053923324414
0,1,good,2648.8077462354227
0,4,good,2648.8110696078675
0,0,good,2648.823264629681
0,3,good,2648.8235115172834
0,0,good,2648.8259665636347
0,2,good,2648.8306446227966
0,3,good,2648.8338025646262
0,1,good,2648.8346125810285
0,2,good,2648.8346628916574
0,3,good,2648.8361084163516
0,4,good,2648.8378820202415
0,1,good,2648.839257966036
0,3,good,2648.8419319663767
0,3,good,2648.843250325297
0,0,good,2648.849895211658
0,1,good,2648.8527838597224
0,4,good,2648.8538003814365
0,1,good,2648.8579384063632
0,4,good,2648.8656325192587
0,1,good,2648.866986423829
0,2,good,2648.8717180506706
0,3,good,2648.876761858057
0,3,good,2648.87711822335
0,3,good,2648.880708786594
0,2,good,2648.8824766667854
0,2,good,2648.883791771034
0,2,good,2648.884293940239
0,4,good,2648.900933721165
0,4,good,2648.902682811381
0,0,good,2648.9048368768545
0,0,good,2648.909291833161
0,0,good,2648.91029789634
0,0,good,2648.9121871305656
0,4,good,2648.913311213206
0,0,good,2648.9138439168332
0,4,good,2648.9143370353822
0,4,good,2648.9158186007257
0,2,good,2648.9219693297987
0,2,good,2648.9243646926716
0,1,good,2648.9249949883797
0,3,good,2648.9259460224707
0,4,good,2648.92663172099
0,0,good,2648.933001684615
0,2,good,2648.9339721293795
0,1,good,2648.9343321749857
0,0,good,2648.937902336185
0,2,good,2648.945233413649
0,1,good,2648.9464974503762
0,1,good,2648.947161933454
0,4,good,2648.955788550275
0,4,good,2648.9673507131633
0,0,good,2648.9701725923505
0,1,good,2648.970692391152
0,0,good,2648.9712092980076
0,1,good,2648.9724326693326
0,4,good,2648.982652510532
0,0,good,2648.984103880457
0,0,good,2648.989002427846
0,4,good,2648.9904877459053
0,4,good,2648.991108110616
0,3,good,2648.9939140745164
0,1,good,2648.997991976517
0,4,good,2649.006714829478
0,0,good,2649.007530842634
0,1,good,2649.0077310498455
0,0,good,2649.0127543345625
0,3,good,2649.0166333877096
0,3,good,2649.0195538835164
0,0,good,2649.0224107418976
0,2,good,2649.022674441121
0,0,good,2649.027916509389
0,2,good,2649.0319908222573
0,3,good,2649.035699870928
0,1,good,2649.038944069656
0,4,good,2649.041911917508
0,0,good,2649.0437529590977
0,4,good,2649.044439360792
0,3,good,2649.044643167176
0,3,good,2649.048995502987
0,4,good,2649.0669304614084
0,4,good,2649.068831770765
0,4,good,2649.0745826970992
0,4,good,2649.0760764453817
0,4,good,2649.0764626447535
0,3,good,2649.079751099475
0,0,good,2649.0849505049887
0,0,good,2649.088499531584
0,2,good,2649.088727525996
0,2,good,2649.0891816125654
0,3,good,2649.0960654263995
0,2,good,2649.100306394091
0,4,good,2649.1012492165164
0,0,good,2649.108010814706
0,3,good,2649.110136095528
0,1,good,2649.111027169467
0,3,good,2649.115744693818
0,0,good,2649.116080109269
0,0,good,2649.117227478822
0,1,good,2649.119887658596
0,3,good,2649.121944112797
0,0,good,2649.1258882115453
0,4,good,2649.1302535000686
0,2,good,2649.1371425966126
0,4,good,2649.1378909873897
0,2,good,2649.149522453607
0,2,good,2649.156610432578
0,3,good,2649.1587765436393
0,1,good,2649.1599559368506
0,3,good,2649.1650051103575
0,4,good,2649.1695330356924
0,4,good,2649.171055617921
0,2,good,2649.177590981243
0,2,good,2649.1786555122344
0,2,good,2649.179416614438
0,2,good,2649.181315907079
0,3,good,2649.18283786237
0,2,good,2649.1849532394945
0,4,good,2649.192321082425
0,0,good,2649.1976842911927
0,3,good,2649.198016362674
0,4,good,2649.2035002234616
0,2,good,2649.2055943416103
0,1,good,2649.208753962067
0,4,good,2649.2162481431105
0,0,good,2649.217960047775
0,1,good,2649.220483163407
0,4,good,2649.2209966728
0,2,good,2649.22234621628
0,1,good,2649.2226563081244
0,1,good,2649.22294076727
0,4,good,2649.224766493619
0,1,good,2649.231686230137
0,0,good,2649.232149848186
0,3,good,2649.234791970734
0,0,good,2649.2373833765414
0,2,good,2649.2412348750004
0,3,good,2649.245394631638
0,1,good,2649.2463445774397
0,4,good,2649.2497045854557
0,2,good,2649.2500921915334
0,2,good,2649.2541899115467
0,4,good,2649.255089683134
0,3,good,2649.259376217209
0,2,good,2649.2603564813
0,1,good,2649.2619172832215
0,3,good,2649.2680631955627
0,3,good,2649.274069471114
0,4,good,2649.275234972669
0,3,good,2649.2753012088406
0,1,good,2649.276643790869
0,3,good,2649.2774920331008
0,1,good,2649.281489007517
0,2,good,2649.2890026189084
0,0,good,2649.290504794986
0,4,good,2649.2906499684887
0,0,good,2649.298036607835
0,2,good,2649.303002096784
0,3,good,2649.311399771422
0,4,good,2649.311641738887
0,2,good,2649.3146803893405
0,0,good,2649.315250483194
0,1,good,2649.3165613478573
0,0,good,2649.3194756836047
0,3,good,2649.3279853067074
0,4,good,2649.3362424651727
0,4,good,2649.34310971366
0,2,good,2649.347081587599
0,2,good,2649.3512113720126
0,4,good,2649.356907689837
0,4,good,2649.3616519051297
0,0,good,2649.366593224646
0,1,good,2649.3678993213207
0,3,good,2649.36965164487
0,3,good,2649.371597377011
0,2,good,2649.3772446513417
0,4,good,2649.3787208039616
0,0,good,2649.3793948632297
0,2,good,2649.3821204463825
0,4,good,2649.3846392548858
0,1,good,2649.386709380315
0,0,good,2649.3873490277915
0,0,good,2649.3899209216634
0,0,good,2649.3917198123504
0,4,good,2649.3948216956705
0,1,good,2649.397093594831
0,1,good,2649.4030111083403
0,1,good,2649.4037408023028
0,2,good,2649.406052769444
0,0,good,2649.4071524304777
0,4,good,2649.4072449860732
0,2,good,2649.4073862591345
0,0,good,2649.409228593064
0,3,good,2649.4098232689407
0,3,good,2649.4151931364013
0,0,good,2649.4274026609055
0,3,good,2649.4313079758954
0,1,good,2649.432256135518
0,2,good,2649.4326876029136
0,1,good,2649.4346369505247
0,2,good,2649.4454522137926
0,4,good,2649.446499827002
0,4,good,2649.4469984665507
0,0,good,2649.447026009951
0,1,good,2649.448352645755
0,0,good,2649.448997968493
0,3,good,2649.462582177276
0,3,good,2649.464343227264
0,2,good,2649.4669795494333
0,1,good,2649.4687464625663
0,1,good,2649.47091447487
0,2,good,2649.47386678722
0,3,good,2649.4745078399656
0,0,good,2649.476121550456
0,1,good,2649.47891799794
0,2,good,2649.479880399778
0,4,good,2649.4823717699765
0,2,good,2649.487791062264
0,3,good,2649.492618245338
0,2,good,2649.497347070895
0,3,good,2649.4998259870536
0,0,good,2649.502657809206
0,1,good,2649.503183035952
0,2,good,2649.504620007268
0,4,good,2649.509644245451
0,2,good,2649.5128822921815
0,2,good,2649.5165536952145
0,0,good,2649.5311091674143
0,1,good,2649.535816957724
0,1,good,2649.535950727054
0,0,good,2649.5370286308357
0,3,good,2649.541376145793
0,4,good,2649.5461248801494
0,4,good,2649.5524751990383
0,2,good,2649.552750969624
0,0,good,2649.553315495278
0,2,good,2649.553659368254
0,3,good,2649.5590855148052
0,0,good,2649.562290726011
0,4,good,2649.5626081355845
0,1,good,2649.563544568209
0,0,good,2649.564349538748
0,1,good,2649.5705949997828
0,3,good,2649.5751672211322
0,4,good,2649.581680033665
0,2,good,2649.583643260523
0,2,good,2649.584625260583
0,3,good,2649.5847285532336
0,0,good,2649.588839133323
0,2,good,2649.593884133074
0,2,good,2649.5951838620135
0,0,good,2649.5991246853227
0,0,good,2649.600782772053
0,4,good,2649.605607153924
0,4,good,2649.6073148912774
0,2,good,2649.6096254724503
0,4,good,2649.609826970257
0,4,good,2649.611870478787
0,4,good,2649.611978550429
0,1,good,2649.612402408211
0,4,good,2649.612851566026
0,4,good,2649.6184807548507
0,2,good,2649.6184859638133
0,1,good,2649.6207223114966
0,3,good,2649.6208363098785
0,3,good,2649.6248501399596
0,0,good,2649.6273848926353
0,0,good,2649.6292026342458
0,2,good,2649.629991973105
0,4,good,2649.630520509705
0,1,good,2649.631036795353
0,4,good,2649.6401012930214
0,1,good,2649.644401486163
0,4,good,2649.6450907007793
0,3,good,2649.646060990494
0,4,good,2649.6484284675216
0,4,good,2649.6553163986855
0,0,good,2649.6556465473777
0,2,good,2649.65806476485
0,0,good,2649.658946531183
0,4,good,2649.663809827512
0,2,good,2649.671061223816
0,1,good,2649.671345723706
0,0,good,2649.671555092963
0,3,good,2649.674183921515
0,4,good,2649.6862579621265
0,1,good,2649.6960626759524
0,4,good,2649.6968200251667
0,3,good,2649.7003485768632
0,4,good,2649.7068501553367
0,1,good,2649.709389355249
0,2,good,2649.711014349354
0,1,good,2649.71379452119
0,0,good,2649.715494502511
0,2,good,2649.7169265517164
0,4,good,2649.7268238667807
0,0,good,2649.7305410156832
0,0,good,2649.7315493956844
0,3,good,2649.731743505195
0,4,good,2649.7318928887385
0,4,good,2649.7336432273623
0,1,good,2649.7342183190576
0,4,good,2649.742234652312
0,2,good,2649.7462833912186
0,4,good,2649.7477964015143
0,3,good,2649.7493394126354
0,3,good,2649.7530611193806
0,1,good,2649.762687278989
0,4,good,2649.762849003723
0,0,good,2649.76879297917
0,2,good,2649.771510129502
0,0,good,2649.777928105235
0,1,good,2649.7779430406736
0,0,good,2649.778628082798
0,2,good,2649.7825710053357
0,0,good,2649.785951505161
0,0,good,2649.786324157747
0,4,good,2649.786387715173
0,3,good,2649.790235904928
0,2,good,2649.7922106624164
0,2,good,2649.7937623058406
0,0,good,2649.7940230547506
0,2,good,2649.794871411024
0,2,good,2649.7955471673317
0,2,good,2649.8012228061066
0,0,good,2649.808000423941
0,0,good,2649.811794105543
0,2,good,2649.811986273919
0,0,good,2649.8160550205234
0,2,good,2649.8168567307566
0,3,good,2649.8182618211235
0,0,good,2649.820484014696
0,4,good,2649.8212358729975
0,3,good,2649.8226500426545
0,1,good,2649.8229473170486
0,2,good,2649.8246617586756
0,2,good,2649.8286999997413
0,2,good,2649.8320570468554
0,3,good,2649.8342865652794
0,4,good,2649.8405152441374
0,1,good,2649.8426966400602
0,0,good,2649.842993931911
0,0,good,2649.8456018579686
0,1,good,2649.8482362854893
0,2,good,2649.850200209408
0,4,good,2649.850522086122
0,3,good,2649.8546871694057
0,4,good,2649.866024865081
0,2,good,2649.87079210683
0,0,good,2649.871169572233
0,3,good,2649.8722042813865
0,0,good,2649.872443288369
0,2,good,2649.879908587885
0,4,good,2649.895130235479
0,2,good,2649.895557417062
0,4,good,2649.8959637496514
0,4,good,2649.899451718581
0,0,good,2649.9051162123874
0,3,good,2649.9139944241992
0,4,good,2649.917144202282
0,0,good,2649.9263255826
0,1,good,2649.927433367801
0,4,good,2649.9282379438114
0,1,good,2649.9403472471167
0,3,good,2649.940371429196
0,3,good,2649.94134441002
0,2,good,2649.9421021994804
0,3,good,2649.947970285235
0,3,good,2649.956583293868
0,3,good,2649.9591492466684
0,0,good,2649.9622491406312
0,1,good,2649.9669770403048
0,0,good,2649.9790004264296
0,3,good,2649.984850859921
0,4,good,2649.989010554006
0,4,good,2649.9895635693842
0,2,good,2649.989953904957
0,3,good,2649.9901244807816
0,1,good,2649.997247939428
0,2,good,2650.0010129871907
0,0,good,2650.0036355633374
0,1,good,2650.007431218177
0,1,good,2650.008213884701
0,0,good,2650.0109945130043
0,0,good,2650.011487627199
0,4,good,2650.0198168735196
0,4,good,2650.019910235361
0,4,good,2650.021643173109
0,2,good,2650.0245871684583
0,1,good,2650.0580943327495
0,0,good,2650.068377131371
0,3,good,2650.08243436062
0,0,good,2650.0863484878246
0,0,good,2650.0870183361267
0,0,good,2650.0900291150247
0,0,good,2650.0985509224556
0,1,good,2650.1070780558407
0,3,good,2651.73674081665
0,1,good,2651.7696530454978
0,4,good,2651.7708641802665
0,2,good,2651.780278012696
0,3,good,2651.798747970962
0,1,good,2651.8001564477822
0,3,good,2651.8111421231242
0,2,good,2651.840796286976
0,3,good,2651.845724729966
0,0,good,2651.850141776983
0,0,good,2651.8526587068995
0,1,good,2651.8587262364576
0,3,good,2651.860305045121
0,2,good,2651.8772133596904
0,3,good,2651.8798632824505
0,4,good,2651.8890995496618
0,1,good,2651.896301324718
0,2,good,2651.897312085612
0,2,good,2651.9036770097027
0,1,good,2651.9058161295493
0,1,good,2651.911270734815
0,0,good,2651.9126813448024
0,1,good,2651.91554787757
0,0,good,2651.9162362015104
0,3,good,2651.917681257624
0,1,good,2651.92496445905
0,0,good,2651.930523480197
0,2,good,2651.9324214755356
0,4,good,2651.932916820869
0,2,good,2651.9343280113517
0,2,good,2651.937690347453
0,3,good,2651.9395591046855
0,1,good,2651.941881619203
0,3,good,2651.942739749241
0,1,good,2651.944781805085
0,4,good,2651.9466944362403
0,2,good,2651.946811218177
0,0,good,2651.9616189245658
0,0,good,2651.964301686303
0,4,good,2651.964934945666
0,2,good,2651.965533734694
0,0,good,2651.9720182634173
0,2,good,2651.9778609380446
0,1,good,2651.985520590291
0,0,good,2651.9868564483995
0,0,good,2651.9900688019593
0,2,good,2651.9902799200327
0,0,good,2651.9990228089628
0,3,good,2651.9990430791154
0,4,good,2652.0044347737994
0,3,good,2652.00651021392
0,0,good,2652.009940596092
0,0,good,2652.0117952265778
0,3,good,2652.015431148778
0,2,good,2652.017030995136
0,4,good,2652.019229242297
0,2,good,2652.0307314514457
0,1,good,2652.033263662437
0,2,good,2652.034995752933
0,3,good,2652.037210927472
0,3,good,2652.040795743138
0,3,good,2652.0431377255845
0,3,good,2652.0434894113723
0,4,good,2652.048841453475
0,4,good,2652.0499293494745
0,3,good,2652.058146599753
0,2,good,2652.059692208123
0,1,good,2652.080828024078
0,4,good,2652.0949965595873
0,2,good,2652.095958583609
0,1,good,2652.101645081092
0,2,good,2652.1043685387895
0,4,good,2652.109697481403
0,4,good,2652.112994573493
0,3,good,2652.113633446328
0,4,good,2652.116643091068
0,4,good,2652.1173012701156
0,0,good,2652.1175363664715
0,4,good,2652.118073443811
0,3,good,2652.119302405209
0,3,good,2652.1197585052887
0,3,good,2652.13474011634
0,1,good,2652.1349284800467
0,3,good,2652.1358901328285
0,4,good,2652.1407387651493
0,0,good,2652.142671842348
0,4,good,2652.143366263092
0,1,good,2652.150969638974
0,2,good,2652.167084798335
0,0,good,2652.169785033938
0,1,good,2652.1801880000426
0,4,good,2652.181374874076
0,4,good,2652.184528421815
0,3,good,2652.1870891704357
0,0,good,2652.190308991582
0,3,good,2652.190805843
0,2,good,2652.1919591685405
0,1,good,2652.1933904498364
0,1,good,2652.194271925704
0,2,good,2652.196705214753
0,2,good,2652.1976198991038
0,3,good,2652.2029155395794
0,2,good,2652.2085404078284
0,2,good,2652.2088915384325
0,0,good,2652.2134173916543
0,0,good,2652.224234223023
0,1,good,2652.2274618948627
0,0,good,2652.231920802279
0,1,good,2652.239166438466
0,4,good,2652.2637152378184
0,1,good,2652.2665084608384
0,0,good,2652.268330421446
0,1,good,2652.269293739193
0,4,good,2652.2915297415507
0,2,good,2652.300098772885
0,4,good,2652.3027760389436
0,0,good,2652.3207978230985
0,4,good,2652.32393709536
0,4,good,2652.3373760827994
0,1,good,2652.3383067760296
0,4,good,2652.344809427353
0,0,good,2652.3464009248964
0,3,good,2652.347972154701
0,4,good,2652.4047595464954
0,0,good,2652.4474430455325
0,0,good,2652.7323202482517
0,2,good,2652.7884001859366
0,2,good,2652.8109121514617
0,1,good,2652.813458865134
0,1,good,2652.8149049225203
0,3,good,2652.8320759290386
0,4,good,2652.8391908807193
0,1,good,2652.8460712294245
0,3,good,2652.84698402063
0,1,good,2652.8586540675165
0,2,good,2652.8648063277988
0,1,good,2652.8664636543003
0,1,good,2652.86686659309
0,3,good,2652.873299390926
0,2,good,2652.8779168026144
0,3,good,2652.8815975577236
0,4,good,2652.8961554258444
0,4,good,2652.9012121733795
0,1,good,2652.9100671715228
0,3,good,2652.9146645718693
0,1,good,2652.917747829252
0,2,good,2652.9269862191113
0,4,good,2652.937622240521
0,1,good,2652.95191835481
0,3,good,2652.952760873197
0,3,good,2652.954224188462
0,3,good,2652.9589936499497
0,1,good,2652.967425589185
0,0,good,2652.9693270893517
0,2,good,2652.969608283169
0,3,good,2652.9701944388703
0,3,good,2652.9762553826768
0,0,good,2652.9803637011764
0,2,good,2652.980657240762
0,0,good,2652.9852938258036
0,2,good,2652.986067987109
0,2,good,2652.9896612063494
0,2,good,2652.9976762785286
0,3,good,2653.000474691702
0,0,good,2653.0027059829004
0,4,good,2653.011448666664
0,0,good,2653.0263431076005
0,0,good,2653.0286681605053
0,0,good,2653.0307540518334
0,3,good,2653.0329581784604
0,3,good,2653.041384767213
0,0,good,2653.042037280931
0,4,good,2653.043445681352
0,4,good,2653.0435047621777
0,3,good,2653.055012993505
0,2,good,2653.0562488554638
0,4,good,2653.059202293672
0,3,good,2653.06358809766
0,3,good,2653.0647822008436
0,1,good,2653.0658966730794
0,0,good,2653.0698419515124
0,4,good,2653.071301973663
0,1,good,2653.071976064803
0,1,good,2653.0728843646825
0,2,good,2653.074567087492
0,3,good,2653.0824099250017
0,1,good,2653.0877581665186
0,1,good,2653.100880248272
0,0,good,2653.103200685064
0,0,good,2653.1048847179445
0,4,good,2653.105083003005
0,0,good,2653.10530661839
0,1,good,2653.105970777972
0,2,good,2653.1087776819286
0,4,good,2653.1097932574003
0,1,good,2653.117667304377
0,3,good,2653.1252552384626
0,4,good,2653.131230977185
0,2,good,2653.135064372414
0,2,good,2653.1358090109206
0,1,good,2653.1386487168293
0,1,good,2653.140019316208
0,0,good,2653.1430699906173
0,0,good,2653.1463134231226
0,1,good,2653.149799598545
0,4,good,2653.151608852907
0,3,good,2653.15497431584
0,2,good,2653.156552725136
0,3,good,2653.1568495768656
0,4,good,2653.157003419453
0,1,good,2653.160437263166
0,4,good,2653.1623886445336
0,3,good,2653.1634128029214
0,3,good,2653.1670142220805
0,2,good,2653.17068480448
0,3,good,2653.1713546173814
0,0,good,2653.180116022788
0,2,good,2653.1831731192324
0,2,good,2653.1840226840677
0,2,good,2653.185366140024
0,3,good,2653.185591064958
0,1,good,2653.198304830445
0,4,good,2653.1997182033574
0,0,good,2653.2038529071137
0,4,good,2653.2073975985195
0,0,good,2653.211445992203
0,3,good,2653.2121748388713
0,4,good,2653.2202056273795
0,3,good,2653.224679669441
0,4,good,2653.2262906437372
0,4,good,2653.230206604064
0,4,good,2653.2347926770535
0,4,good,2653.23479546463
0,3,good,2653.235870059024
0,4,good,2653.2361330107788
0,1,good,2653.236862425901
0,1,good,2653.2438196136377
0,3,good,2653.2467068072256
0,3,good,2653.2497626298277
0,1,good,2653.2521640847813
0,3,good,2653.2554198957273
0,4,good,2653.2556522663017
0,3,good,2653.255798374781
0,4,good,2653.2629462523255
0,0,good,2653.2637866827404
0,4,good,2653.2695439368026
0,3,good,2653.2769848720104
0,3,good,2653.2787068087323
0,1,good,2653.2836651657703
0,4,good,2653.2883895231944
0,3,good,2653.2891407865964
0,4,good,2653.2896070148645
0,4,good,2653.2896428406825
0,1,good,2653.291554955817
0,2,good,2653.292327699908
0,4,good,2653.301083732514
0,4,good,2653.3040806756917
0,2,good,2653.304377647607
0,0,good,2653.3053089895143
0,2,good,2653.3099468430796
0,2,good,2653.3174502855086
0,3,good,2653.3218164019017
0,3,good,2653.3225626991516
0,0,good,2653.3280689652456
0,3,good,2653.3303500304614
0,4,good,2653.330589997008
0,2,good,2653.331444644304
0,3,good,2653.3334801819988
0,2,good,2653.333491107547
0,3,good,2653.3348990846375
0,1,good,2653.341489084485
0,2,good,2653.343267165892
0,0,good,2653.3432946944718
0,0,good,2653.3440253350586
0,1,good,2653.3442470533996
0,4,good,2653.3453504582562
0,4,good,2653.347777804957
0,3,good,2653.3532378464593
0,1,good,2653.3551529552374
0,1,good,2653.3669038834896
0,2,good,2653.369312324725
0,2,good,2653.3698006904556
0,4,good,2653.375637912335
0,0,good,2653.3766132553465
0,2,good,2653.3767117150005
0,3,good,2653.3791005991384
0,1,good,2653.3791806391605
0,2,good,2653.382200905668
0,0,good,2653.3827612693567
0,1,good,2653.3847179028726
0,4,good,2653.391847560903
0,0,good,2653.393079079135
0,4,good,2653.404111876032
0,2,good,2653.4077451057747
0,0,good,2653.4089830220078
0,4,good,2653.4090014350004
0,1,good,2653.4106844632697
0,0,good,2653.41083575166
0,0,good,2653.4131566960373
0,0,good,2653.4136887472177
0,2,good,2653.4142909015204
0,4,good,2653.427163551952
0,1,good,2653.4276315377656
0,3,good,2653.428854247913
0,4,good,2653.434287277591
0,3,good,2653.4352393719714
0,1,good,2653.43787262865
0,0,good,2653.437880346812
0,2,good,2653.440873405679
0,3,good,2653.4430564466966
0,3,good,2653.4430606871274
0,4,good,2653.4480242210134
0,0,good,2653.4510297064194
0,3,good,2653.454240189735
0,4,good,2653.4550349794895
0,2,good,2653.4553124449103
0,2,good,2653.4558120345177
0,3,good,2653.4565743602307
0,0,good,2653.4602051838897
0,1,good,2653.461443254142
0,1,good,2653.461914320693
0,1,good,2653.4676394393045
0,4,good,2653.470371190163
0,3,good,2653.4719513875916
0,1,good,2653.4798560029467
0,3,good,2653.48110062026
0,0,good,2653.483892534817
0,3,good,2653.4866086290813
0,2,good,2653.489115161963
0,4,good,2653.4903394274825
0,2,good,2653.494955372526
0,1,good,2653.5108249210557
0,2,good,2653.511419794493
0,3,good,2653.5114381688795
0,2,good,2653.511832574054
0,0,good,2653.52445797484
0,3,good,2653.530074392512
0,2,good,2653.535898666663
0,1,good,2653.5386664482508
0,1,good,2653.5402545185657
0,1,good,2653.5449664373195
0,4,good,2653.546221111445
0,0,good,2653.546991635439
0,3,good,2653.5636838768614
0,3,good,2653.5668408722727
0,2,good,2653.5714583254107
0,4,good,2653.574990030008
0,3,good,2653.575667066111
0,1,good,2653.5781519822117
0,3,good,2653.579124702817
0,4,good,2653.579473572486
0,1,good,2653.5808279277053
0,1,good,2653.5820548593783
0,4,good,2653.5829483249977
0,2,good,2653.5836964963946
0,1,good,2653.5876723057277
0,1,good,2653.590049191978
0,1,good,2653.590563297576
0,4,good,2653.5978929928974
0,1,good,2653.6010775127606
0,2,good,2653.601176503133
0,2,good,2653.605590489964
0,3,good,2653.6056210846846
0,0,good,2653.6090252649224
0,3,good,2653.61857265446
0,4,good,2653.621355617153
0,3,good,2653.6242751808722
0,1,good,2653.6267827399965
0,4,good,2653.6283977485296
0,2,good,2653.634398753949
0,0,good,2653.63797496763
0,1,good,2653.639581557979
0,2,good,2653.6415452347824
0,4,good,2653.6415932992218
0,1,good,2653.646759750722
0,0,good,2653.649640980076
0,2,good,2653.649882554952
0,4,good,2653.6543613611807
0,0,good,2653.6588470293123
0,1,good,2653.6680665064932
0,0,good,2653.6697789241193
0,4,good,2653.6712281119367
0,0,good,2653.674238176312
0,0,good,2653.6773189986925
0,0,good,2653.6788719362157
0,0,good,2653.680430990328
0,0,good,2653.6832768963263
0,2,good,2653.684430083471
0,0,good,2653.689407359244
0,3,good,2653.690014584288
0,1,good,2653.693300177331
0,1,good,2653.6951900019876
0,0,good,2653.6954222623417
0,3,good,2653.6963096447976
0,2,good,2653.6996020753536
0,3,good,2653.7032612329076
0,4,good,2653.7056612457664
0,1,good,2653.711262599529
0,1,good,2653.711415575469
0,2,good,2653.711611615888
0,0,good,2653.712309770506
0,1,good,2653.713515364554
0,0,good,2653.713734070602
0,4,good,2653.7141495507713
0,3,good,2653.7171757208725
0,2,good,2653.7187229337983
0,1,good,2653.720423590092
0,0,good,2653.723666333851
0,2,good,2653.7248790754343
0,0,good,2653.728574159903
0,4,good,2653.7300921063297
0,4,good,2653.7313699209094
0,0,good,2653.743487385124
0,0,good,2653.7447578242777
0,0,good,2653.7450056870753
0,1,good,2653.746037748026
0,1,good,2653.7492921441935
0,1,good,2653.7518712156266
0,2,good,2653.7575053647365
0,1,good,2653.7576377035984
0,1,good,2653.7616943073867
0,1,good,2653.763845718833
0,2,good,2653.765663270808
0,3,good,2653.7659958537047
0,3,good,2653.772535192992
0,0,good,2653.7761460864185
0,3,good,2653.7808490854454
0,4,good,2653.7851585363105
0,0,good,2653.7879506448703
0,1,good,2653.7880895641906
0,0,good,2653.7891034804884
0,3,good,2653.7910751339255
0,1,good,2653.7983348370963
0,2,good,2653.8052401947693
0,4,good,2653.8061486173233
0,4,good,2653.8078112716867
0,0,good,2653.820349374826
0,3,good,2653.826941627794
